order_id,order_date,product,category,quantity,sales,region
ORD101212,2024-08-23,Electronics,Electronics,5.0,2500.0,Turkey
ORD101213,2024-04-16,Groceries,Groceries,2.0,1000.0,Nigeria
ORD101214,2024-09-17,electronics,electronics,1.0,,Nigeria
ORD101215,2025-10-05,Home,Home,3.0,7500.0,USA
ORD101216,2025-07-21,Electronics,Electronics,3.0,1500.0,Ghana
ORD101217,2024-07-09,Groceries,Groceries,1.0,1200.0,USA
ORD101218,2024-06-12,Electronics,Electronics,3.0,4500.0,Nigeria
ORD101219,2025-03-23,Electronics,Electronics,,,Nigeria
ORD101220,2025-07-13,Home,Home,2.0,1000.0,USA
ORD101221,2025-02-20,Groceries,Groceries,2.0,999.98,United Kingdom
ORD101222,2024-07-14,electronics,electronics,,,nigeria
ORD101223,2025-07-05,Electronics,Electronics,1.0,,USA
ORD101224,2025-05-21,electronics,electronics,1.0,500.0,Nigeria
ORD101225,2024-07-29,Electronics,Electronics,2.0,1000.0,Nigeria
ORD101226,2025-09-14,Fashion,Fashion,1.0,499.99,Nigeria
ORD101227,2025-06-15,Home,Home,2.0,2400.0,Ghana
ORD101228,2024-05-30,Home,Home,2.0,3000.0,Nigeria
ORD101229,2026-01-12,Electronics,Electronics,-1.0,-1500.0,Ghana
ORD101230,2026-01-05,electronics,electronics,2.0,3000.0,Ghana
ORD101231,2024-09-10,Groceries,Groceries,2.0,5000.0,Nigeria
ORD101232,2024-05-22,Fashion,Fashion,2.0,1000.0,Ghana
ORD101233,2025-04-05,electronics,electronics,1.0,2500.0,Turkey
ORD101234,2024-12-08,Fashion,Fashion,2.0,1000.0,United Kingdom
ORD101235,2026-01-04,Groceries,Groceries,5.0,6000.0,Nigeria
ORD101236,2024-02-27,Groceries,Groceries,1.0,499.99,Ghana
ORD101237,2024-09-17,electronics,electronics,1.0,499.99,Ghana
ORD101238,2024-12-07,Groceries,Groceries,,,USA
ORD101239,2024-07-24,Fashion,Fashion,1.0,1500.0,United States
ORD101240,2024-12-06,Electronics,Electronics,2.0,999.98,United States
ORD101241,2025-03-08,Groceries,Groceries,,,Nigeria
ORD101242,2025-03-14,Electronics,Electronics,-1.0,-1200.0,Nigeria
ORD101243,2025-08-16,electronics,electronics,2.0,2400.0,United States
ORD101244,2025-08-03,Electronics,Electronics,4.0,1999.96,United States
ORD101245,2024-11-03,Electronics,Electronics,3.0,,nigeria
ORD101246,2026-01-25,Electronics,Electronics,5.0,2500.0,Turkey
ORD101247,2025-08-30,Electronics,Electronics,2.0,,United States
ORD101248,2024-04-06,Home,Home,4.0,6000.0,Nigeria
ORD101249,2025-03-05,Fashion,Fashion,1.0,2500.0,nigeria
ORD101250,2025-08-25,Electronics,Electronics,1.0,500.0,Nigeria
ORD101251,2024-12-13,Fashion,Fashion,2.0,1000.0,United States
ORD101252,2025-12-28,Home,Home,3.0,4500.0,United States
ORD101253,2025-08-05,Electronics,Electronics,3.0,7500.0,United States
ORD101254,2024-05-17,Fashion,Fashion,5.0,6000.0,United Kingdom
ORD101255,2024-07-15,Groceries,Groceries,1.0,499.99,nigeria
ORD101256,2024-11-05,Groceries,Groceries,4.0,4800.0,Nigeria
ORD101257,2026-02-12,electronics,electronics,4.0,4800.0,USA
ORD101258,2024-02-24,electronics,electronics,2.0,999.98,United States
ORD101259,2026-01-29,electronics,electronics,3.0,4500.0,nigeria
ORD101260,2024-07-21,Groceries,Groceries,3.0,,Turkey
ORD101261,2024-04-05,Home,Home,3.0,,United Kingdom
ORD101262,2025-07-29,Home,Home,5.0,2499.95,Nigeria
ORD101263,2024-08-18,electronics,electronics,1.0,,nigeria
ORD101264,2026-02-08,Fashion,Fashion,5.0,2500.0,Nigeria
ORD101265,2025-02-04,electronics,electronics,3.0,,Ghana
ORD101266,2024-07-13,electronics,electronics,,,Nigeria
ORD101267,2025-08-10,Electronics,Electronics,2.0,3000.0,Ghana
ORD101268,2025-03-05,Electronics,Electronics,2.0,5000.0,nigeria
ORD101269,2025-12-01,Groceries,Groceries,2.0,5000.0,nigeria
ORD101270,2025-12-11,Home,Home,3.0,1499.97,nigeria
ORD101271,2024-02-21,Fashion,Fashion,,,Nigeria
ORD101272,2024-09-10,Fashion,Fashion,1.0,500.0,United States
ORD101273,2025-09-23,Groceries,Groceries,4.0,1999.96,United Kingdom
ORD101274,,Groceries,Groceries,2.0,2400.0,USA
ORD101275,2025-01-27,Fashion,Fashion,1.0,1500.0,United States
ORD101276,2025-03-02,Fashion,Fashion,3.0,7500.0,United Kingdom
ORD101277,2025-03-31,electronics,electronics,4.0,10000.0,Ghana
ORD101278,2025-01-08,Electronics,Electronics,2.0,2400.0,nigeria
ORD101279,2025-08-29,Fashion,Fashion,2.0,1000.0,nigeria
ORD101280,2024-04-05,Fashion,Fashion,1.0,,USA
ORD101281,2026-01-28,Fashion,Fashion,2.0,1000.0,USA
ORD101282,2025-08-24,Groceries,Groceries,1.0,500.0,Nigeria
ORD101283,2024-10-11,Fashion,Fashion,5.0,12500.0,Turkey
ORD101284,2024-04-18,Home,Home,2.0,1000.0,United States
ORD101285,2024-10-10,Electronics,Electronics,,,USA
ORD101286,2025-10-15,Home,Home,1.0,1500.0,United States
ORD101287,2025-02-16,Electronics,Electronics,1.0,499.99,Nigeria
ORD101288,2024-03-07,electronics,electronics,1.0,1200.0,United States
ORD101289,2024-06-28,Groceries,Groceries,2.0,1000.0,Nigeria
ORD101290,2024-08-27,Groceries,Groceries,1.0,500.0,Ghana
ORD101291,2025-01-21,Groceries,Groceries,3.0,1500.0,USA
ORD101292,2024-11-30,Electronics,Electronics,2.0,1000.0,USA
ORD101293,2025-12-05,Electronics,Electronics,2.0,999.98,Turkey
ORD101294,2025-11-29,Fashion,Fashion,5.0,2500.0,United States
ORD101295,2025-04-14,Fashion,Fashion,,,Nigeria
ORD101296,2026-01-11,Groceries,Groceries,4.0,1999.96,Ghana
ORD101297,2024-04-22,electronics,electronics,2.0,5000.0,Ghana
ORD101298,2025-12-14,Electronics,Electronics,3.0,7500.0,United States
ORD101299,2024-04-01,Groceries,Groceries,3.0,7500.0,United States
ORD101300,2024-03-30,Groceries,Groceries,2.0,1000.0,United Kingdom
ORD101301,2024-10-15,Groceries,Groceries,3.0,1499.97,United Kingdom
ORD101302,2025-06-20,Fashion,Fashion,5.0,2500.0,United Kingdom
ORD101303,2025-05-31,Groceries,Groceries,1.0,2500.0,United Kingdom
ORD101304,2024-06-18,Electronics,Electronics,1.0,500.0,Nigeria
ORD101305,2025-06-16,Groceries,Groceries,,,Nigeria
ORD101306,2025-09-27,Home,Home,3.0,3600.0,Ghana
ORD101307,2024-09-08,Fashion,Fashion,4.0,6000.0,United Kingdom
ORD101308,2024-12-11,Electronics,Electronics,4.0,2000.0,Nigeria
ORD101309,2024-11-18,electronics,electronics,3.0,,United Kingdom
ORD101310,2025-11-09,Electronics,Electronics,1.0,1200.0,Turkey
ORD101311,2025-04-18,Groceries,Groceries,5.0,,nigeria
ORD101312,2024-10-23,Groceries,Groceries,-1.0,-1500.0,United States
ORD101313,2025-03-29,Home,Home,1.0,500.0,United States
ORD101314,2025-03-12,Home,Home,1.0,500.0,Ghana
ORD101315,2024-08-15,Fashion,Fashion,,,nigeria
ORD101316,2025-09-17,electronics,electronics,1.0,1200.0,nigeria
ORD101317,,Groceries,Groceries,2.0,2400.0,United States
ORD101318,2025-01-24,Fashion,Fashion,1.0,,Turkey
ORD101319,2025-07-19,Groceries,Groceries,1.0,2500.0,United States
ORD101320,2024-07-19,Electronics,Electronics,1.0,1500.0,nigeria
ORD101321,2024-02-26,Fashion,Fashion,2.0,5000.0,nigeria
ORD101322,2024-06-24,electronics,electronics,1.0,2500.0,USA
ORD101323,2025-05-06,Electronics,Electronics,,,United States
ORD101324,2024-06-27,electronics,electronics,5.0,12500.0,USA
ORD101325,2025-02-16,Fashion,Fashion,,,USA
ORD101326,2025-12-19,electronics,electronics,4.0,4800.0,Ghana
ORD101327,2024-04-23,Electronics,Electronics,5.0,7500.0,Nigeria
ORD101328,2025-02-13,Groceries,Groceries,4.0,10000.0,Turkey
ORD101329,2024-11-23,electronics,electronics,1.0,499.99,United States
ORD101330,2024-11-19,Fashion,Fashion,3.0,1500.0,nigeria
ORD101331,,Electronics,Electronics,1.0,499.99,Nigeria
ORD101332,2025-03-24,electronics,electronics,3.0,4500.0,Nigeria
ORD101333,2025-12-06,Groceries,Groceries,1.0,1500.0,Nigeria
ORD101334,2025-01-03,electronics,electronics,1.0,1500.0,Nigeria
ORD101335,2024-08-17,Groceries,Groceries,2.0,2400.0,Nigeria
ORD101336,2024-06-07,Fashion,Fashion,2.0,,Nigeria
ORD101337,2025-08-07,Groceries,Groceries,5.0,6000.0,Nigeria
ORD101338,2025-01-10,Fashion,Fashion,3.0,4500.0,Nigeria
ORD101339,2025-03-03,Fashion,Fashion,1.0,499.99,United States
ORD101340,2025-08-11,Electronics,Electronics,2.0,,United States
ORD101341,2026-01-08,Electronics,Electronics,5.0,12500.0,Ghana
ORD101342,2026-01-14,Groceries,Groceries,,,United States
ORD101343,2024-11-16,Fashion,Fashion,1.0,1200.0,Nigeria
ORD101344,2025-06-22,Groceries,Groceries,2.0,2400.0,USA
ORD101345,2024-10-29,electronics,electronics,2.0,,Ghana
ORD101346,2024-04-18,electronics,electronics,4.0,1999.96,Turkey
ORD101347,2025-05-15,Groceries,Groceries,2.0,999.98,Ghana
ORD101348,2025-11-02,Electronics,Electronics,-1.0,,USA
ORD101349,2024-11-02,Groceries,Groceries,4.0,1999.96,Nigeria
ORD101350,2025-12-17,Home,Home,1.0,500.0,Nigeria
ORD101351,2025-07-21,Groceries,Groceries,1.0,500.0,Ghana
ORD101352,2025-06-22,Fashion,Fashion,-1.0,-500.0,Nigeria
ORD101353,2025-01-28,electronics,electronics,1.0,,USA
ORD101354,2024-10-30,Groceries,Groceries,4.0,6000.0,USA
ORD101355,2025-01-15,Electronics,Electronics,3.0,,Ghana
ORD101356,2024-08-31,Groceries,Groceries,,,Nigeria
ORD101357,2025-03-18,Groceries,Groceries,1.0,1500.0,nigeria
ORD101358,2025-03-20,Electronics,Electronics,2.0,2400.0,USA
ORD101359,2024-08-16,Groceries,Groceries,2.0,1000.0,USA
ORD101360,2024-06-17,electronics,electronics,2.0,2400.0,nigeria
ORD101361,,electronics,electronics,2.0,1000.0,United States
ORD101362,2025-07-15,Home,Home,,,Nigeria
ORD101363,2025-10-07,Fashion,Fashion,2.0,1000.0,United States
ORD101364,2024-02-26,Groceries,Groceries,3.0,3600.0,Nigeria
ORD101365,2025-07-19,Home,Home,3.0,3600.0,Turkey
ORD101366,2025-02-05,Home,Home,4.0,10000.0,United Kingdom
ORD101367,2024-09-04,Electronics,Electronics,5.0,2500.0,United States
ORD101368,2025-06-05,Groceries,Groceries,1.0,1500.0,Turkey
ORD101369,2025-01-28,Fashion,Fashion,2.0,3000.0,United Kingdom
ORD101370,2024-06-19,electronics,electronics,2.0,1000.0,Nigeria
ORD101371,2024-03-31,Groceries,Groceries,2.0,3000.0,Ghana
ORD101372,2025-11-18,Electronics,Electronics,3.0,1500.0,United Kingdom
ORD101373,2026-01-20,electronics,electronics,5.0,2500.0,United States
ORD101374,2024-05-23,Fashion,Fashion,3.0,3600.0,nigeria
ORD101375,,Electronics,Electronics,5.0,,USA
ORD101376,2025-10-14,Groceries,Groceries,3.0,3600.0,USA
ORD101377,2024-09-24,Groceries,Groceries,,,United States
ORD101378,2026-01-15,Electronics,Electronics,2.0,2400.0,United States
ORD101379,2026-02-03,electronics,electronics,1.0,,United States
ORD101380,2024-09-22,Electronics,Electronics,2.0,2400.0,United Kingdom
ORD101381,2024-12-05,Electronics,Electronics,4.0,4800.0,USA
ORD101382,2025-12-07,Groceries,Groceries,4.0,1999.96,United Kingdom
ORD101383,2024-04-26,Groceries,Groceries,5.0,6000.0,Turkey
ORD101384,2024-10-17,electronics,electronics,2.0,2400.0,USA
ORD101385,2026-02-01,electronics,electronics,4.0,2000.0,United Kingdom
ORD101386,2024-10-04,Groceries,Groceries,2.0,5000.0,nigeria
ORD101387,,Electronics,Electronics,5.0,2499.95,United States
ORD101388,,Electronics,Electronics,1.0,1200.0,United States
ORD101389,2024-12-26,Home,Home,,,Ghana
ORD101390,2025-06-07,electronics,electronics,5.0,6000.0,Nigeria
ORD101391,2025-03-04,Electronics,Electronics,5.0,2499.95,Nigeria
ORD101392,2024-04-14,Electronics,Electronics,3.0,1499.97,USA
ORD101393,2024-07-15,electronics,electronics,,,Ghana
ORD101394,2024-10-08,Groceries,Groceries,5.0,2500.0,Nigeria
ORD101395,2025-03-08,electronics,electronics,3.0,4500.0,Turkey
ORD101396,2025-01-09,Home,Home,5.0,2499.95,United Kingdom
ORD101397,2024-04-20,Electronics,Electronics,1.0,,United States
ORD101398,2026-01-19,Electronics,Electronics,3.0,1499.97,Ghana
ORD101399,2025-07-19,electronics,electronics,3.0,3600.0,Nigeria
ORD101400,2024-12-16,Fashion,Fashion,4.0,2000.0,Nigeria
ORD101401,2024-09-09,electronics,electronics,4.0,1999.96,Nigeria
ORD101402,2026-01-08,Electronics,Electronics,1.0,,Ghana
ORD101403,2024-05-13,Groceries,Groceries,2.0,1000.0,United States
ORD101404,2024-11-06,Fashion,Fashion,4.0,4800.0,United States
ORD101405,2025-02-16,Groceries,Groceries,3.0,1500.0,United Kingdom
ORD101406,2024-03-21,Home,Home,,,nigeria
ORD101407,2025-08-02,Home,Home,-1.0,-500.0,United States
ORD101408,2025-04-26,Home,Home,,,Ghana
ORD101409,2025-08-22,Electronics,Electronics,4.0,2000.0,USA
ORD101410,2024-02-22,electronics,electronics,1.0,500.0,Nigeria
ORD101411,2025-03-28,Groceries,Groceries,3.0,1500.0,United Kingdom
ORD101412,2025-12-18,Home,Home,2.0,999.98,Nigeria
ORD101413,2025-07-31,Groceries,Groceries,4.0,4800.0,United States
ORD101414,2024-12-28,Fashion,Fashion,1.0,500.0,USA
ORD101415,2024-02-23,Groceries,Groceries,3.0,4500.0,Nigeria
ORD101416,2024-04-10,Fashion,Fashion,2.0,2400.0,nigeria
ORD101417,2024-07-04,Electronics,Electronics,2.0,,Nigeria
ORD101418,2024-07-10,Groceries,Groceries,3.0,1499.97,Turkey
ORD101419,2025-12-28,Groceries,Groceries,2.0,2400.0,Ghana
ORD101420,2025-04-10,Electronics,Electronics,1.0,2500.0,United States
ORD101421,2024-03-31,electronics,electronics,1.0,2500.0,Ghana
ORD101422,2025-12-23,Electronics,Electronics,,,USA
ORD101423,2024-04-29,Groceries,Groceries,2.0,3000.0,United States
ORD101424,2024-06-30,Groceries,Groceries,2.0,1000.0,United Kingdom
ORD101425,2024-05-16,Electronics,Electronics,2.0,,United States
ORD101426,2024-07-01,electronics,electronics,2.0,1000.0,United States
ORD101427,,Groceries,Groceries,-1.0,-1500.0,Nigeria
ORD101428,2025-04-01,Electronics,Electronics,5.0,7500.0,Ghana
ORD101429,2024-11-20,Electronics,Electronics,2.0,1000.0,nigeria
ORD101430,2024-03-21,Home,Home,5.0,,United States
ORD101431,2024-10-02,Groceries,Groceries,2.0,999.98,United States
ORD101432,2025-02-28,Groceries,Groceries,2.0,5000.0,United Kingdom
ORD101433,2024-11-13,Fashion,Fashion,2.0,999.98,USA
ORD101434,2025-11-22,electronics,electronics,4.0,2000.0,Nigeria
ORD101435,2025-11-28,Electronics,Electronics,,,nigeria
ORD101436,2025-09-18,Electronics,Electronics,4.0,10000.0,nigeria
ORD101437,2024-08-22,Electronics,Electronics,1.0,1500.0,Nigeria
ORD101438,2025-03-10,Home,Home,1.0,2500.0,Nigeria
ORD101439,2026-02-08,Fashion,Fashion,2.0,1000.0,USA
ORD101440,2025-08-11,Home,Home,1.0,499.99,Ghana
ORD101441,2025-02-18,Electronics,Electronics,1.0,499.99,Nigeria
ORD101442,2025-07-28,Electronics,Electronics,1.0,1200.0,Nigeria
ORD101443,2025-02-27,Groceries,Groceries,2.0,2400.0,Ghana
ORD101444,2024-08-17,Fashion,Fashion,1.0,500.0,Nigeria
ORD101445,2025-09-13,Home,Home,4.0,,Ghana
ORD101446,2026-01-21,Fashion,Fashion,2.0,1000.0,United States
ORD101447,,Groceries,Groceries,3.0,3600.0,Turkey
ORD101448,2025-09-02,Electronics,Electronics,,,nigeria
ORD101449,2024-07-17,Groceries,Groceries,5.0,2499.95,nigeria
ORD101450,2025-08-08,Electronics,Electronics,5.0,12500.0,USA
ORD101451,2025-04-08,electronics,electronics,2.0,999.98,United States
ORD101452,2025-07-27,electronics,electronics,2.0,999.98,Turkey
ORD101453,2024-04-27,Fashion,Fashion,2.0,999.98,United Kingdom
ORD101454,,electronics,electronics,2.0,2400.0,Nigeria
ORD101455,2025-05-04,Fashion,Fashion,4.0,10000.0,Nigeria
ORD101456,2026-01-17,Groceries,Groceries,4.0,,Nigeria
ORD101457,2025-09-12,Home,Home,2.0,,Nigeria
ORD101458,2024-03-14,Groceries,Groceries,3.0,1500.0,Nigeria
ORD101459,2025-10-20,electronics,electronics,5.0,6000.0,Ghana
ORD101460,2024-11-17,Fashion,Fashion,3.0,3600.0,Nigeria
ORD101461,2025-03-25,Home,Home,1.0,500.0,Nigeria
ORD101462,2024-10-07,Home,Home,2.0,3000.0,Nigeria
ORD101463,2025-11-24,Fashion,Fashion,2.0,1000.0,United Kingdom
ORD101464,2025-09-03,Fashion,Fashion,4.0,2000.0,Ghana
ORD101465,2024-04-15,Electronics,Electronics,1.0,2500.0,Nigeria
ORD101466,2025-05-09,Groceries,Groceries,1.0,1200.0,USA
ORD101467,2025-01-14,Groceries,Groceries,1.0,500.0,United States
ORD101468,2025-03-02,Groceries,Groceries,1.0,499.99,USA
ORD101469,2024-09-29,Groceries,Groceries,-1.0,-1500.0,United Kingdom
ORD101470,2025-06-05,Fashion,Fashion,4.0,4800.0,Nigeria
ORD101471,2024-07-22,Fashion,Fashion,2.0,,Nigeria
ORD101472,2024-06-16,Electronics,Electronics,5.0,2500.0,nigeria
ORD101473,2026-01-28,Electronics,Electronics,2.0,1000.0,Ghana
ORD101474,2025-08-17,electronics,electronics,4.0,1999.96,Nigeria
ORD101475,2024-10-27,Fashion,Fashion,5.0,6000.0,United Kingdom
ORD101476,2025-03-13,Electronics,Electronics,3.0,4500.0,Nigeria
ORD101477,2025-04-07,Groceries,Groceries,3.0,7500.0,Nigeria
ORD101478,2024-06-20,Groceries,Groceries,5.0,2500.0,Turkey
ORD101479,2024-04-19,Groceries,Groceries,2.0,1000.0,Ghana
ORD101480,2025-03-14,Electronics,Electronics,1.0,500.0,Turkey
ORD101481,,electronics,electronics,1.0,499.99,United Kingdom
ORD101482,2025-03-02,Electronics,Electronics,1.0,500.0,Nigeria
ORD101483,2024-05-09,electronics,electronics,4.0,6000.0,USA
ORD101484,,Electronics,Electronics,2.0,5000.0,Ghana
ORD101485,2025-04-25,Electronics,Electronics,5.0,6000.0,Turkey
ORD101486,2025-09-28,Electronics,Electronics,-1.0,-2500.0,United Kingdom
ORD101487,2026-02-07,electronics,electronics,2.0,999.98,Ghana
ORD101488,2025-01-10,Groceries,Groceries,1.0,1200.0,nigeria
ORD101489,2024-12-30,Fashion,Fashion,1.0,,Nigeria
ORD101490,2024-11-10,Fashion,Fashion,,,Ghana
ORD101491,2025-10-21,Home,Home,3.0,1500.0,USA
ORD101492,2025-01-03,Electronics,Electronics,5.0,2499.95,Nigeria
ORD101493,2025-10-09,Groceries,Groceries,3.0,1499.97,United States
ORD101494,2024-08-18,electronics,electronics,3.0,3600.0,nigeria
ORD101495,2025-07-13,Fashion,Fashion,1.0,2500.0,Ghana
ORD101496,2025-09-03,Electronics,Electronics,1.0,1200.0,Ghana
ORD101497,2025-12-26,Home,Home,5.0,6000.0,Nigeria
ORD101498,2025-10-07,Home,Home,3.0,4500.0,Turkey
ORD101499,2025-10-24,Groceries,Groceries,3.0,,United States
ORD101500,2025-10-09,Groceries,Groceries,1.0,1200.0,United States
ORD101501,2024-06-21,Fashion,Fashion,3.0,,nigeria
ORD101502,2025-12-17,Groceries,Groceries,4.0,1999.96,United Kingdom
ORD101503,2025-01-10,Groceries,Groceries,1.0,1200.0,Nigeria
ORD101504,2024-06-08,Home,Home,1.0,1500.0,USA
ORD101505,2024-03-06,Home,Home,3.0,,United Kingdom
ORD101506,2026-01-06,Fashion,Fashion,3.0,7500.0,nigeria
ORD101507,2025-02-12,Groceries,Groceries,2.0,,United States
ORD101508,2025-01-09,Home,Home,3.0,,USA
ORD101509,2025-11-23,Groceries,Groceries,,,Ghana
ORD101510,2026-01-05,Electronics,Electronics,5.0,2500.0,United States
ORD101511,2024-10-21,Fashion,Fashion,-1.0,-1200.0,United States
ORD101512,2025-05-19,Electronics,Electronics,1.0,2500.0,Ghana
ORD101513,2024-11-24,Fashion,Fashion,2.0,1000.0,United States
ORD101514,2024-06-04,Groceries,Groceries,3.0,1500.0,USA
ORD101515,2024-07-30,Fashion,Fashion,5.0,2500.0,Turkey
ORD101516,2025-09-14,Groceries,Groceries,5.0,2500.0,Nigeria
ORD101517,2025-12-28,Fashion,Fashion,1.0,,Turkey
ORD101518,2025-04-03,Home,Home,2.0,,Nigeria
ORD101519,2025-05-23,Groceries,Groceries,1.0,500.0,Nigeria
ORD101520,2025-08-18,Fashion,Fashion,1.0,499.99,Ghana
ORD101521,2025-02-10,electronics,electronics,3.0,3600.0,United Kingdom
ORD101522,2024-03-31,Fashion,Fashion,2.0,1000.0,Nigeria
ORD101523,,Electronics,Electronics,2.0,3000.0,United Kingdom
ORD101524,2024-11-13,Fashion,Fashion,1.0,499.99,United States
ORD101525,2024-03-13,Groceries,Groceries,1.0,1500.0,USA
ORD101526,2025-07-06,Electronics,Electronics,2.0,1000.0,Ghana
ORD101527,2026-02-12,Electronics,Electronics,3.0,7500.0,USA
ORD101528,2024-09-03,Electronics,Electronics,4.0,6000.0,Ghana
ORD101529,2025-02-08,Electronics,Electronics,,,nigeria
ORD101530,2025-08-24,Groceries,Groceries,2.0,3000.0,United Kingdom
ORD101531,2024-07-31,Groceries,Groceries,2.0,999.98,United Kingdom
ORD101532,2025-05-02,Home,Home,,,United States
ORD101533,2025-02-25,Electronics,Electronics,,,Nigeria
ORD101534,,Electronics,Electronics,5.0,2499.95,United States
ORD101535,2025-04-04,Electronics,Electronics,2.0,999.98,United States
ORD101536,2025-04-14,Electronics,Electronics,1.0,1500.0,United Kingdom
ORD101537,2025-04-17,Home,Home,1.0,2500.0,Nigeria
ORD101538,2025-07-27,Groceries,Groceries,2.0,999.98,United States
ORD101539,2025-12-12,Fashion,Fashion,5.0,,nigeria
ORD101540,2025-05-11,Home,Home,3.0,1500.0,nigeria
ORD101541,2024-05-04,Electronics,Electronics,1.0,500.0,United States
ORD101542,2024-05-23,Electronics,Electronics,5.0,,United States
ORD101543,2025-02-19,Fashion,Fashion,1.0,499.99,nigeria
ORD101544,2026-01-12,Groceries,Groceries,1.0,1200.0,USA
ORD101545,2024-07-17,Electronics,Electronics,1.0,499.99,Nigeria
ORD101546,2025-02-25,electronics,electronics,1.0,499.99,United States
ORD101547,2025-01-29,Electronics,Electronics,3.0,1500.0,United States
ORD101548,2024-02-24,electronics,electronics,1.0,1500.0,United States
ORD101549,2025-06-09,Home,Home,2.0,1000.0,Ghana
ORD101550,2025-01-28,Groceries,Groceries,,,Turkey
ORD101551,2024-06-01,Electronics,Electronics,5.0,2500.0,United Kingdom
ORD101552,2025-08-12,Electronics,Electronics,3.0,1500.0,United States
ORD101553,2025-12-26,Fashion,Fashion,1.0,1200.0,Nigeria
ORD101554,2024-12-19,electronics,electronics,1.0,499.99,Turkey
ORD101555,2025-08-28,Fashion,Fashion,-1.0,-2500.0,Ghana
ORD101556,2025-08-22,Home,Home,2.0,3000.0,United Kingdom
ORD101557,2025-04-25,Groceries,Groceries,4.0,4800.0,United States
ORD101558,,Home,Home,,,Nigeria
ORD101559,2024-06-02,Electronics,Electronics,-1.0,-1500.0,nigeria
ORD101560,2026-01-29,Fashion,Fashion,3.0,,United States
ORD101561,2025-02-11,Groceries,Groceries,2.0,3000.0,Nigeria
ORD101562,2025-09-15,Home,Home,4.0,2000.0,United States
ORD101563,2025-04-27,Electronics,Electronics,2.0,5000.0,Nigeria
ORD101564,2026-01-25,Electronics,Electronics,5.0,2500.0,USA
ORD101565,2025-03-30,electronics,electronics,3.0,,United States
ORD101566,2025-01-18,Electronics,Electronics,1.0,1200.0,Nigeria
ORD101567,2025-10-06,Fashion,Fashion,2.0,2400.0,nigeria
ORD101568,2024-07-03,electronics,electronics,3.0,1499.97,United Kingdom
ORD101569,2024-07-17,Fashion,Fashion,2.0,1000.0,Nigeria
ORD101570,2025-06-01,Groceries,Groceries,4.0,6000.0,United Kingdom
ORD101571,2025-11-14,Groceries,Groceries,4.0,2000.0,Nigeria
ORD101572,2024-06-16,electronics,electronics,5.0,2500.0,Turkey
ORD101573,2024-10-09,Electronics,Electronics,3.0,3600.0,United States
ORD101574,2026-01-13,electronics,electronics,,,nigeria
ORD101575,2024-10-24,Fashion,Fashion,4.0,10000.0,Nigeria
ORD101576,2025-11-28,electronics,electronics,,,Ghana
ORD101577,2024-09-08,Home,Home,5.0,2500.0,United States
ORD101578,2025-02-23,Groceries,Groceries,2.0,1000.0,nigeria
ORD101579,2025-12-01,Home,Home,,,Nigeria
ORD101580,2024-10-26,Home,Home,5.0,2499.95,USA
ORD101581,2024-07-29,Electronics,Electronics,,,Nigeria
ORD101582,2025-12-11,Groceries,Groceries,4.0,1999.96,Nigeria
ORD101583,2024-04-28,Home,Home,1.0,1200.0,United States
ORD101584,2024-09-28,Home,Home,,,United States
ORD101585,2025-02-24,Fashion,Fashion,1.0,2500.0,United States
ORD101586,,electronics,electronics,1.0,1200.0,Nigeria
ORD101587,2024-02-18,Electronics,Electronics,1.0,499.99,United Kingdom
ORD101588,2025-09-09,electronics,electronics,3.0,1500.0,Turkey
ORD101589,2025-12-08,Home,Home,2.0,3000.0,United Kingdom
ORD101590,2024-12-15,electronics,electronics,5.0,6000.0,USA
ORD101591,2025-08-07,electronics,electronics,4.0,4800.0,Ghana
ORD101592,2025-12-07,Electronics,Electronics,,,Ghana
ORD101593,2024-05-25,Groceries,Groceries,1.0,499.99,Ghana
ORD101594,2025-10-01,Electronics,Electronics,2.0,999.98,nigeria
ORD101595,2025-07-01,Fashion,Fashion,,,Nigeria
ORD101596,2025-05-18,Fashion,Fashion,4.0,10000.0,USA
ORD101597,2024-05-07,Electronics,Electronics,2.0,5000.0,USA
ORD101598,2025-07-29,electronics,electronics,5.0,12500.0,United States
ORD101599,2024-04-13,Electronics,Electronics,2.0,1000.0,United States
ORD101600,2025-04-13,Fashion,Fashion,1.0,500.0,United States
ORD101601,2025-02-05,Groceries,Groceries,1.0,499.99,nigeria
ORD101602,2025-02-24,Home,Home,5.0,2500.0,USA
ORD101603,2024-12-24,Groceries,Groceries,1.0,500.0,Nigeria
ORD101604,2024-08-13,Groceries,Groceries,2.0,5000.0,Turkey
ORD101605,2025-06-06,Fashion,Fashion,2.0,3000.0,nigeria
ORD101606,2025-11-28,Groceries,Groceries,4.0,4800.0,United States
ORD101607,2024-07-22,Groceries,Groceries,5.0,12500.0,United States
ORD101608,2025-04-30,Fashion,Fashion,2.0,1000.0,Nigeria
ORD101609,2025-07-08,Electronics,Electronics,2.0,1000.0,Ghana
ORD101610,2025-05-17,electronics,electronics,1.0,,United States
ORD101611,2025-04-01,Groceries,Groceries,1.0,499.99,United States
ORD101612,2024-10-15,Groceries,Groceries,2.0,3000.0,Turkey
ORD101613,2024-09-24,Groceries,Groceries,1.0,2500.0,nigeria
ORD101614,2024-10-26,Home,Home,1.0,1200.0,Ghana
ORD101615,2024-12-23,Home,Home,2.0,2400.0,Ghana
